Seed,Split,BestEpoch,NDCG@10,Recall@10,MRR,Accuracy@1,ConceptRecall@10,Recall@20
42,Train,15,0.8399998472777751,0.9535052063032463,0.8062574810069747,0.7248733225680717,0.9667171742536481,0.9836850604153906
42,Validation,15,0.7390570725967824,0.839189264435659,0.7123135420811862,0.6448020491118659,0.8030989177137396,0.8823987972604266
42,Test,15,0.6920174877244507,0.8026616181301854,0.6631620013294822,0.5870594131076341,0.7826509492577922,0.8580655938526645
