Split,NDCG@10,NDCG@10,Recall@10,Recall@10,MRR,MRR,Accuracy@1,Accuracy@1,ConceptRecall@10,ConceptRecall@10,Recall@20,Recall@20
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Test,0.6935422269217449,0.0051036588743644,0.8223917441579894,0.002809800446658822,0.6593576794968073,0.006057551964534582,0.5718395604803533,0.009828900963175579,0.81385716137129,0.001101574876742498,0.8813222710989846,0.0024559236642015445
Train,0.8426249285830533,0.0011322052481671098,0.9671102696883643,8.505625211042076e-05,0.804656617148417,0.0015402847589250249,0.7161497485012157,0.003112408055654701,0.978511487405845,0.0009591895979802638,0.991257865137257,0.00014732175015673597
Validation,0.7391969301869015,0.0013397250413075372,0.8565992909775971,0.001415618164758139,0.7074015056762598,0.0015526042922474716,0.6271692930192847,0.003162805367242198,0.8372641207802918,0.0019215571342851663,0.9077528444419697,0.000645371444242063
