Seed,Split,BestEpoch,Accuracy@1,MRR,MeanRank,MedianRank,Precision@5,Recall@5,F1@5,NDCG@5,MAP@5,Precision@10,Recall@10,F1@10,NDCG@10,MAP@10,Precision@20,Recall@20,F1@20,NDCG@20,MAP@20,CatalogCoverage@10,Novelty@10,Loss,CompletionMAE,CompletionRMSE,ConceptRecall@10
42,Train,20,0.7181914360487778,0.8051592253196559,2.391391502867643,1.0,0.18333982961189377,0.9166991480594688,0.3055663826864896,0.8265028935291799,0.7962442229522801,0.09672030736677989,0.9672030736677989,0.17585510430323617,0.8429706270589765,0.803121307174985,0.04955732501809677,0.9911465003619355,0.09439490479637482,0.8490966566277388,0.8048401347277965,0.9483050847457627,10.164384687405448,1.440482177343538,0.14344846645965562,0.195290632542971,0.977693446277556
42,Validation,20,0.6292666629545075,0.7085131007606804,35.56695807116209,1.0,0.15999777270449358,0.7999888635224679,0.2666629545074893,0.7217283458235828,0.6955519052656978,0.0855838298346233,0.855838298346233,0.15560696333567875,0.7398543508387488,0.7030714139879461,0.04540898713736845,0.908179742747369,0.08649330883308276,0.7531363852389626,0.7067421655407198,0.948728813559322,10.257884110136064,2.1741240014078835,0.16330376766185212,0.21942974749484392,0.8391741062267635
42,Test,20,0.5823264101564675,0.6656664787516378,46.08324516955287,1.0,0.15171223342056908,0.7585611671028454,0.25285372236761516,0.6774301120364769,0.6503359504055534,0.08234868311153182,0.8234868311153182,0.1497248783846033,0.6985481291542532,0.6591235592182192,0.04417005401191603,0.8834010802383206,0.0841334362131734,0.7136946590605524,0.6632789731145106,0.9523305084745762,10.332606310696967,2.41780051970523,0.20309783211645327,0.265659922154255,0.8135911251994955
2026,Train,20,0.7125675148950387,0.8029278097943648,2.2673868255470793,1.0,0.18387438053343727,0.9193719026671864,0.30645730088906215,0.8257709898024779,0.7943426694136645,0.09670917088924773,0.9670917088924773,0.17583485616226857,0.8413601736042946,0.8008682696123534,0.04957124561501197,0.9914249123002394,0.09442142021907042,0.8475926216173568,0.8026213494242753,0.9489406779661017,10.139831515839829,1.4696544658049782,0.14502602527876912,0.19452463502614006,0.9795671541013429
2026,Validation,20,0.6235313770254468,0.7056275753972246,34.24528091764575,1.0,0.1598641349741077,0.7993206748705385,0.2664402249568462,0.7193340553893907,0.6925367039738664,0.08557269335709115,0.8557269335709116,0.15558671519471118,0.7376554908099529,0.7001450614583306,0.045350520630324624,0.9070104126064925,0.08638194405776119,0.7506736444930364,0.7037454274156958,0.9444915254237288,10.230116948100475,2.195364171209802,0.16520006886465963,0.2186969243670585,0.8372870587887654
2026,Test,20,0.5628375744751934,0.6535873240641986,42.30218831783507,1.0,0.15102177181357537,0.7551088590678768,0.25170295302262563,0.6676378666577043,0.6383289715462999,0.08191992872654379,0.8191992872654379,0.14894532495735235,0.6883461287551416,0.6468659875183066,0.04393061974497466,0.8786123948994933,0.08367737094280887,0.703352520650728,0.6509761835927089,0.9447033898305085,10.292768923637905,2.4516522231070925,0.20244961484558924,0.2624097350739039,0.8150673914955265
3407,Train,20,0.7176902945598307,0.8058828163312305,2.257196948605156,1.0,0.1838966534885016,0.919483267442508,0.30649442248083597,0.8280230777961167,0.7973142528351616,0.09670360265048165,0.9670360265048166,0.1758247320917848,0.8435439850858886,0.8038041455979537,0.04956010913747981,0.9912021827495963,0.09440020788091393,0.8497598444414866,0.8055657849982798,0.9525423728813559,10.163631540783637,1.4202773336698022,0.14418232709366863,0.1953084774858975,0.9782738618386361
3407,Validation,20,0.6287098390778997,0.7080638408708742,36.81196057686954,1.0,0.15974163372125397,0.7987081686062698,0.26623605620208995,0.7207541052159464,0.6946934684559274,0.08582326410156468,0.8582326410156468,0.15604229836648123,0.7400809489120028,0.7027149362259892,0.045403418898602374,0.9080683779720474,0.08648270266400453,0.7527183772746491,0.7062041053697078,0.9504237288135593,10.26255657012246,2.163608317160382,0.1645305126729538,0.219227805820492,0.8353311973253464
3407,Test,20,0.5703546968093992,0.6588192356745859,47.028230970544016,1.0,0.1517567793306977,0.7587838966534886,0.2529279655511628,0.6725492164019009,0.6436856172392672,0.08244891140932123,0.8244891140932123,0.14990711165331133,0.6937324228558404,0.6523902548750814,0.04409766690795701,0.8819533381591402,0.0839955560151562,0.7082721225098254,0.6563867275251108,0.951271186440678,10.329573190071791,2.424939550929428,0.20223818261582294,0.2636338579887714,0.8129129674188481
