Epoch,TrainLoss,Val_Accuracy@1,Val_MRR,Val_MeanRank,Val_MedianRank,Val_Precision@5,Val_Recall@5,Val_F1@5,Val_NDCG@5,Val_MAP@5,Val_Precision@10,Val_Recall@10,Val_F1@10,Val_NDCG@10,Val_MAP@10,Val_Precision@20,Val_Recall@20,Val_F1@20,Val_NDCG@20,Val_MAP@20,Val_CatalogCoverage@10,Val_Loss,Seconds
11,0.0933769944787595,0.46866759733209246,0.5816837910327911,32.07422056770591,2.0,0.1426554986815573,0.7132774934077866,0.23775916446926215,0.6004352914099034,0.5627371904244868,0.07970373817279355,0.7970373817279355,0.14491588758689739,0.6277106636064248,0.5741050654789603,0.04341941988521793,0.8683883977043586,0.08270365692422461,0.6457987116289142,0.5790935783437785,0.9190166305133767,2.817958112870221,44.507461071014404
12,0.08607770359860151,0.500542888165038,0.6021761103783383,30.889793702497286,1.0,0.14375678610206297,0.7187839305103149,0.2395946435034383,0.617910674092134,0.5842355617599917,0.0797968047153715,0.7979680471537149,0.14508509948249362,0.6434270679374685,0.5947160731828018,0.04328757561656584,0.8657515123313169,0.08245252498393495,0.6606604659016307,0.5994961585787814,0.9199807182453603,2.689108669730107,44.84896445274353
13,0.08023783288801675,0.509229098805646,0.6080441914273786,30.627035830618894,1.0,0.14471847370870172,0.7235923685435086,0.24119745618116956,0.6235483994122737,0.5902280130293159,0.07998293780052737,0.7998293780052738,0.14542352327368613,0.6482895260849982,0.6004897688355111,0.043524119745618116,0.8704823949123623,0.08290308522974879,0.666306909838173,0.6055155317154022,0.9202217401783562,2.7286841308347602,44.85449409484863
14,0.07722573040541196,0.5025593299208935,0.6020764274187111,32.33573755234993,1.0,0.14343105320304017,0.7171552660152009,0.23905175533840028,0.6171642545847487,0.5838516622718577,0.07969598262757872,0.7969598262757872,0.1449017865955977,0.6430769714218194,0.5946066645985212,0.04325655343570653,0.8651310687141306,0.08239343511563148,0.660368969233547,0.5993803617243114,0.9187756085803808,2.7714718818220776,44.971874475479126
15,0.07449980347905479,0.49860400186133086,0.6031338554912413,30.560803474484256,2.0,0.14484256243213897,0.7242128121606949,0.24140427072023163,0.6199604348209415,0.5851403753683884,0.08036295951605398,0.8036295951605398,0.14611447184737086,0.6457321375234628,0.5958293016808606,0.043590041879944155,0.8718008375988832,0.08302865119989362,0.6630624904337419,0.6006338097417612,0.9180525427813931,2.7694198705437425,44.74433469772339
16,0.0700113757154611,0.5034124398945246,0.6103995806310721,31.255777881185047,1.0,0.14619202729951916,0.7309601364975958,0.24365337883253194,0.627466687811538,0.5927860503593403,0.08097564758802543,0.8097564758802543,0.14722845016004624,0.6530964134667131,0.6034517408121409,0.043652086241662794,0.8730417248332558,0.08314683093650056,0.669142978441742,0.607879087744867,0.9301036394311882,2.712348817281248,45.21748423576355
17,0.06772078845390693,0.5135722041259501,0.6157313523986485,31.40003102218086,1.0,0.1472622925391655,0.7363114626958275,0.24543715423194254,0.6332162326168544,0.5988134015821311,0.08113851403753683,0.8113851403753684,0.1475245709773397,0.6575959318175915,0.6089327877368826,0.043652086241662794,0.8730417248332558,0.08314683093650056,0.6732644875347557,0.613275959582102,0.93058568329718,2.7596161494573845,45.09211754798889
18,0.06534557952700054,0.5133395377695052,0.6163744694292494,31.267100977198698,1.0,0.14695207073057234,0.7347603536528617,0.24492011788428725,0.6331184047998868,0.5991404270720232,0.08132464712269273,0.8132464712269273,0.14786299476853224,0.6585680689697525,0.6096830751844712,0.04364820846905538,0.8729641693811075,0.08313944470296263,0.673741230749862,0.6138865347691506,0.9223909375753193,2.733096036797108,44.66922950744629
19,0.06304139344299904,0.5202419730107026,0.6186084544391514,31.489840235768575,1.0,0.14642469365596403,0.7321234682798201,0.2440411560932734,0.6340160843134024,0.6012900056873998,0.0809678920428106,0.8096789204281061,0.14721434916874654,0.6591702285508843,0.611714904926864,0.043710252830774,0.8742050566154801,0.08325762443956954,0.6755950865429384,0.6162803378952315,0.9339599903591227,2.7364876594620378,44.816385984420776
20,0.06258202399243282,0.507057546145494,0.6140129126852029,29.929502093997208,1.0,0.14778966961377385,0.7389483480688692,0.24631611602295642,0.6328212263430965,0.5973152887648001,0.08127035830618892,0.8127035830618893,0.1477642878294344,0.6567658569004969,0.607254019957603,0.043652086241662794,0.8730417248332558,0.08314683093650056,0.6721250248065993,0.6115240012074092,0.9276934201012292,2.738823805628996,45.21752977371216
21,0.058328635545136225,0.5166744222118815,0.619553753115809,30.949433845199316,1.0,0.14765006979990694,0.7382503489995347,0.24608344966651158,0.636740556576176,0.6027842407321234,0.08117729176361098,0.8117729176361098,0.14759507593383814,0.6606334642052271,0.6127137083570308,0.043659841786877616,0.8731968357375524,0.08316160340357641,0.6762755081529407,0.6170664843863876,0.9288985297662087,2.7495507142220945,44.883063077926636
22,0.05719877122027006,0.4749495889561036,0.5976739567867773,31.18496975337366,2.0,0.14851869086396774,0.7425934543198387,0.24753115143994622,0.6221180363823624,0.5816400392947624,0.08122382503489996,0.8122382503489995,0.14767968188163627,0.6446398766060581,0.5909330905724577,0.04366371955948503,0.8732743911897006,0.08316898963711435,0.6601621688953052,0.5952398982754199,0.9276934201012292,2.8060385679041153,45.1629524230957
23,0.05692370696916467,0.5198541957499612,0.620379367386532,33.05545214828602,1.0,0.14738638126260276,0.7369319063130138,0.24564396877100458,0.6370857088472498,0.6037278320665942,0.0811540251279665,0.811540251279665,0.14755277295993907,0.6612629524916082,0.6137326084976155,0.04357840856212192,0.8715681712424383,0.08300649249927984,0.6764817103429245,0.6179317786080039,0.9250421788382743,2.7352013556147723,45.23681592941284
24,0.05404883946839527,0.5211726384364821,0.6225674045170911,31.797425158988677,1.0,0.1474484256243214,0.7372421281216069,0.24574737604053568,0.6384507779127188,0.6053771780156145,0.0815883356599969,0.815883356599969,0.14834242847272164,0.6639332554930962,0.6159235500208046,0.043838219326818674,0.8767643865363735,0.0835013701463213,0.679378582014132,0.6201904894705528,0.925765244637262,2.7256122255983586,45.14518404006958
25,0.053315048587047595,0.5152008686210641,0.6215865580184569,31.17232821467349,1.0,0.1492166899333023,0.7460834496665115,0.24869448322217053,0.6408039134728635,0.6055387518742568,0.08152629129827826,0.8152629129827826,0.1482296205423241,0.6632457382897199,0.6148407897360899,0.04390414146114472,0.8780828292228944,0.08362693611646613,0.6792687463483092,0.6193122984171399,0.9317907929621596,2.7186699179839735,44.56080746650696
