Epoch,TrainLoss,Val_Accuracy@1,Val_MRR,Val_MeanRank,Val_MedianRank,Val_Precision@5,Val_Recall@5,Val_F1@5,Val_NDCG@5,Val_MAP@5,Val_Precision@10,Val_Recall@10,Val_F1@10,Val_NDCG@10,Val_MAP@10,Val_Precision@20,Val_Recall@20,Val_F1@20,Val_NDCG@20,Val_MAP@20,Val_CatalogCoverage@10,Val_Loss,Seconds
11,0.08695337671536904,0.4505196215293935,0.5730817824414163,33.54327594229874,2.0,0.14340003102218085,0.7170001551109043,0.23900005170363472,0.5950029204836365,0.5541776536890544,0.08016907088568327,0.8016907088568327,0.1457619470648787,0.6224998295058057,0.5655884920019401,0.043590041879944155,0.8718008375988832,0.08302865119989362,0.6403216015271402,0.5705280432659842,0.9570980959267293,2.672670578871547,32.62733554840088
12,0.08072675868115824,0.4815418023887079,0.5891978974023985,33.998371335504885,2.0,0.14263998759112767,0.7131999379556383,0.23773331265187944,0.6057984824610666,0.5700041362907813,0.07992864898402358,0.7992864898402358,0.14532481633458832,0.6337819105045492,0.5816363461779934,0.043493097564758804,0.8698619512951761,0.08284399536144534,0.6517394475959031,0.586624813858654,0.9544468546637744,2.649071603629762,33.224706411361694
13,0.07557672926968576,0.47634558709477276,0.5870301956084846,34.60826741119901,2.0,0.14423762990538236,0.7211881495269118,0.24039604984230395,0.6066527886593105,0.5685357530634404,0.08019233752132775,0.8019233752132775,0.14580425003877773,0.6328715003745494,0.5794220764672138,0.04370637505816659,0.8741275011633318,0.08325023820603161,0.6512790705547921,0.584553509107076,0.9575801397927212,2.686291315508606,32.237502336502075
14,0.07576138352960364,0.467194043741275,0.5848733522557361,34.16116022956414,2.0,0.1444082519001086,0.7220412595005429,0.24068041983351432,0.6054072360356788,0.5663771263119798,0.0805335815107802,0.805335815107802,0.146424693655964,0.632358919295107,0.5775067953348549,0.04379556382813712,0.8759112765627424,0.08342012157740404,0.6502882209822831,0.5824729000203823,0.9573391178597253,2.6956155196222866,32.52826237678528
15,0.07381659914175441,0.4870482394912362,0.597383914101301,33.884442376299056,2.0,0.14554056150147357,0.7277028075073678,0.24256760250245596,0.6166523556121367,0.5795731864950106,0.08041724833255778,0.8041724833255778,0.1462131787864687,0.6414769282442835,0.5898754127057988,0.04373739723902591,0.8747479447805181,0.08330932807433505,0.6594388494061986,0.5948692375765969,0.9522776572668112,2.643462553715103,33.045011043548584
16,0.07195114916115246,0.5003877772607415,0.6064544211695065,34.67783465177602,1.0,0.14653327128897162,0.7326663564448581,0.24422211881495268,0.6248918693155371,0.5889431777053927,0.08112300294710718,0.8112300294710718,0.14749636899474036,0.6503988459623867,0.5995282966606837,0.04380331937335195,0.8760663874670389,0.0834348940444799,0.6668290347300553,0.6040579276768493,0.9585442275247047,2.6382265181176807,32.8927903175354
17,0.0683693603612492,0.49751822553125485,0.6029310185644577,35.33620288506282,2.0,0.14602140530479293,0.7301070265239646,0.24336900884132157,0.6215259008616618,0.5853678713613567,0.08089809213587715,0.8089809213587715,0.14708744024704934,0.6470945293306111,0.5959556678263054,0.04366371955948503,0.8732743911897006,0.08316898963711435,0.6633583764858485,0.6004250296022191,0.9597493371896842,2.657568684100587,33.684540033340454
18,0.06679005860296831,0.5039553280595626,0.6093748592637857,34.425856987746236,1.0,0.14670389328369784,0.7335194664184892,0.24450648880616307,0.6275030900716586,0.5921074401530427,0.08103769194974406,0.8103769194974406,0.14734125809044374,0.6523513684034087,0.6023579935050386,0.04381495269117419,0.8762990538234838,0.0834570527450937,0.6690913882752397,0.6069905698912801,0.9592672933236924,2.6558005804976363,32.471757650375366
19,0.06674615776100419,0.5039553280595626,0.6107282643013943,35.23623390724368,1.0,0.14684349309756475,0.7342174654878237,0.24473915516260794,0.628938711852953,0.5936869861951295,0.08068093686986196,0.8068093686986195,0.1466926124906581,0.6525086878357969,0.6034695601005512,0.04380719714595936,0.8761439429191872,0.08344228027801782,0.6700800670227598,0.6083127972229228,0.9585442275247047,2.6506836981260817,33.97228765487671
20,0.06464698183050163,0.5058942143632698,0.6120877164428874,36.02466263378315,1.0,0.1476655808903366,0.738327904451683,0.24610930148389434,0.6308943167422025,0.5950312806990331,0.0814797580269893,0.814797580269893,0.148145014594526,0.6557341125839746,0.6053476330814628,0.04390414146114472,0.8780828292228944,0.08362693611646613,0.6717629923728573,0.6097623529344057,0.9633646661846228,2.6490500160052792,32.95636558532715
21,0.062211354364034986,0.47812936249418336,0.5911489935118198,35.473398479913136,2.0,0.14505971769815418,0.7252985884907709,0.2417661961635903,0.6110219924890163,0.5728711028385296,0.08085931440980301,0.8085931440980301,0.14701693529055093,0.6379971461129127,0.5840269006625451,0.043764541647277805,0.8752908329455561,0.08336103170910059,0.6549188109419147,0.5887023531791258,0.9616775126536515,2.732925392554419,32.74666690826416
22,0.06156347840742154,0.4998448890957034,0.608074349677592,36.54606793857608,2.0,0.14730882581045449,0.7365441290522724,0.2455147096840908,0.6275870673791835,0.5911780673181324,0.0809678920428106,0.8096789204281061,0.14721434916874654,0.6512964833157414,0.6009970799756746,0.043787808282922294,0.8757561656584458,0.08340534911032818,0.6681089357081343,0.6056666032887243,0.9655338635815859,2.6913035294982617,33.8641312122345
23,0.062388753724844176,0.48821157127346054,0.6000245477010792,34.99232201023732,2.0,0.14609896075694123,0.7304948037847061,0.2434982679282354,0.6194125283552548,0.5822656532754252,0.08096013649759579,0.8096013649759578,0.14720024817744687,0.6450946171009542,0.5929260502608571,0.04383434155421126,0.8766868310842252,0.08349398391278334,0.6621260242749162,0.5976375622506213,0.9638467100506146,2.70545164344661,32.61990666389465
24,0.0589125010718105,0.5194664184892198,0.6249234274002449,35.31549557933923,1.0,0.14943384519931752,0.7471692259965875,0.24905640866552922,0.643205280045136,0.6083850369680989,0.0820226461920273,0.820226461920273,0.1491320839855042,0.6670097017491767,0.6183146276968985,0.04412129672715992,0.8824259345431984,0.08404056519459033,0.6827810933587227,0.622667253397797,0.9640877319836105,2.6206136638108233,33.55496263504028
25,0.05852129271685366,0.5028695517294866,0.6115453750541099,36.62044361718629,1.0,0.14862726849697533,0.7431363424848767,0.24771211416162556,0.6321637896518525,0.5950791065611912,0.08166589111214519,0.8166589111214518,0.1484834383857185,0.6559121785504661,0.6048661429827088,0.043908019233752135,0.8781603846750426,0.08363432235000406,0.6715418573596571,0.6091968995196089,0.9626416003856351,2.7169767012610184,34.369357109069824
